saved_id,sentiment,situation,message,canal,ciutada,clas1,clas2,clas3,lng,lat,barri,data_inici
BC00283578,"3,75","2,55","Es queixa que fa setmanes que hi ha peces de una bastida al carrer [ADDRESS], abans havien fet reparacions a una façana a [ADDRESS] i encara estan les peces allà, ocupant la via pública i estacionament i amb el perill que algun nen pugui prendre mal. S'han acabat les obres i no han recollit les aquestes eines. Demana que es retirin fa molts dies que estan allà.",Telèfon 010,Ciutadà,Llicències,Llicències d'obres,"Molèsties ocasionades per les obres (sorolls,esquerdes,obstacles a la via pública, etc.), antenes",2.45233391,41.53939395,Eixample,2020-01-01 00:00:00
BC00283579,"4,5","3,8",TEL CIVISME: COMENTA QUE ELS CONTENIDORS DEL CARRE [ADDRESS] AMB CARRER [ADDRESS] ESTAN PLENS DEMANA QUE PASSIN A RECOLLIR EL MES AVIAT POSSIBLE,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44237638,41.54171224,Eixample,2020-01-01 00:00:00
BC00283584,"4,5","3,8","Tel. Civisme: | Passar a netejar pel carrer [ADDRESS], algú ha deixat mobles i brutícia al costat de la fàbrica on treballa aquesta senyora.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.45449602,41.55158486,Vista Alegre,2020-01-01 00:00:00
BC00283585,"5,5","3,8","CV: a la cantonada del c. Balmes amb avinguda del Maresme han fixat una paperera nova a un senyal, aquest ciutadà diu que han deixat la vella a la vorera, prega que es reculli.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Papereres a la via pública,,2.44762903,41.53542941,Eixample,2020-01-01 00:00:00
BC00283586,"4,5","3,75","Tel. Civisme: | No han passat a recollir unes fustes pel carrer [ADDRESS], les van treure el dimecres 1 de gener a la nit i es tenien que haver recollit el dijous i no han passat. És urgent és una vorera bastant estreta.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Mobles i voluminosos,,2.43538744,41.53822707,Eixample,2020-01-01 00:00:00
BC00283587,"5,5","3,8","CV: Han trucat del c. [ADDRESS] cantonada amb avinguda [ADDRESS], al contenidor de cartó està ple, prega que es buidi.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44776693,41.53549602,Eixample,2020-01-01 00:00:00
BC00283588,"4,5","3,8",TEL CIVISME: | COMENTA QUE EL PARTERRE QUE HI HA AL FINAL DE LA RONDA AMB AVDA MARESME ESTA MLOT DESCUIDAT I BRUT | DEMANA QUE PASSIN EL MES AVIAT POSSIBLE A NETEJAR,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Espai per a gossos / Correcans,,2.44277766,41.53215946,Eixample,2020-01-01 00:00:00
BC00283589,"3,75","2,55",010:[ADDRESS]. | -Passem comunicat de plantes trencades per acte vandàlic.,Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.44965725,41.54941246,Rocafonda,2020-01-01 00:00:00
BC00283590,"5,5","3,8","Fotodenuncia - Esta fuga de agua está delante de las oficinas de la Compañía de Aguas, en [ADDRESS]. | (Adjunta foto)",Fotodenuncia,Ciutadà,Aigües/ Clavegueram/ Fonts,Aigües/ Clavegueram/ Fonts,,2.43682116,41.55134975,Vista Alegre,2020-01-01 00:00:00
BC00283591,"4,5","3,8",TEL CIVISME. COMENTA QUE HI HA VOLUMINOSOS I QUE EL CONTENIDOR DEL VIDRE ESTA PLE HI HA AMPOLLES AL TERRA DEMANA QUE PASSIN A RECO GIR EL MES AVIAT POSSIBLE,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.43490412,41.53734845,Eixample,2020-01-01 00:00:00
BC00283604,5,5,"Fotodenuncia - Branca trencada d'arbre, [ADDRESS] (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.44005319,41.53983377,Eixample,2020-01-01 00:00:00
BC00283605,"4,5","3,8","Civisme - Al [ADDRESS] hi ha un fanal que fa llum amb intermitències ja fa dies, s'encén i s'apaga contínuament. Sol·licita ho passin a revisar. | (Ja ens va comunicar aquesta incidència fa una setmana - [ID])",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.44073879,41.54309913,Eixample,2020-01-01 00:00:00
BC00283606,"5,5","3,8",TEL CIVISME: COMENTA QUE UNA PAPERERA ESTA ROVELLADA I TRENCADA PER LA PART DE SOTA DEMANA QUE LA CANVIÏN PER UNA DE NOVA,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Papereres a la via pública,,2.43916897,41.53433117,Eixample,2020-01-01 00:00:00
BC00283624,5,"2,55",Ocupació de vivendes,Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,,,,2020-01-01 00:00:00
BC00283625,"3,75","3,8","Bon dia. Recentment han obert un establiment de pizzes, [NAME], que ha agafat per us propi, tot l'aparcament públic per motos. Des-de que han obert, no és pot fer servir aquest aparcament, ja que estan perpetuament les seves motos, amb les caixes que porten a darrera. Un dia vaig deixar la meva, amb un espai minúscul i desprès la vaig trobar guixada. Trobo molt injust que una empresa faci servir un aparcament públic per us propi. Des-de que s'han establert, cap moto a pogut aparcar, tret de les seves i a més no t'atreveixes, perque son molt voluminoses, amb les caixes que porten. Si us plau, mirin d'habilitar una zona davant de la pizzeria o algun altre lloc, o fer alguna cosa, perque la resta de ciutadans poguem fer servir un parking que mantenim tots. Moltes gràcies.",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.44444361,41.53577012,Eixample,2020-01-01 00:00:00
BC00283626,"4,5","3,8",TEL CIVISME: | COMENTA QUE LA VORERA ESTA MOLT BRUTA PER CULPA DELS COLOMS | DEMANA QUE PASSIN A NETEJAR EL MES AVIAT POSSIBLE,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44978549,41.54954413,Rocafonda,2020-01-01 00:00:00
BC00283627,"4,5","3,8","Hola @matarocat, la matinada de cap d'any ens vam llevar amb aquesta vomitada al [ADDRESS]. Han passat 7 dies, amb la pudor que comporta, i encara segueix el terra brut. Quan acaba les vacances la brigada de neteja? Només per saber-ho..",Xarxes Socials,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44780196,41.53826807,Eixample,2020-01-01 00:00:00
BC00283628,"3,5","3,8","Correcció: el furt indicat entre [NAME] i [NAME] és de fa al menys 3 setmanes, tot i que els vidres porten a terra desde aleshores, que és el mínim temps que porta el servei de neteja de | [EMAIL] sense netejar aquella zona. Ciutat insegura i bruta | [EMAIL]",Xarxes Socials,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44402861,41.54257946,Centre,2020-01-01 00:00:00
BC00283629,"4,5","3,8",TEL CIVISME: COMENTA QUE EL CONTENIDOR DEL CARTRÓ ESTA PLE I HI MOLT AL TERRA DEMANA QUE PASSIN A RECOLLIR EL MES AVIAT POSSIBLE,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44139198,41.53739390,Eixample,2020-01-01 00:00:00
BC00283644,"3,75","3,8",Tota la vorera està bruta de excrements des de fa dies i els botiguers estan molt enfadats.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44019269,41.53829247,Eixample,2020-01-01 00:00:00
BC00283645,"4,5","3,8",010-Ubicació tot el passatge del Pou d'Avall. | -Ens comunica que el sòl està molt enganxós de residus urinaris de gos i diu que fa molta pudor. | -Sol·licita que es faci la neteja d'aigua a pressió.,Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44749481,41.53905074,Centre,2020-01-01 00:00:00
BC00283646,"3,5",4,"Buenos días: | El día 7 de enero nos dirigimos al centro cívico de Cerdanyola en Mataró para hacer los trámites pertinents per a un empadronament. Para nuestro asombro y estupor, las oficinas estaban cerradas. Y, tal y como nos informó la chica de seguridad, todos los centros cívicos estaban cerrados. Llamé a la Riera y me dijeron que no me podían dar hora para ese mismo día. | El día 7, según tengo constancia, no es un día festivo. Los ciudadanos estamos pagando por estos servicios y nos encontramos con que, un día que no es fiesta, no podemos realizar ningún trámite porque las oficinas están cerradas. Hoy, las oficinas, como era de esperar, están colapsadas. Las consecuencias, en mi caso, son la pérdida de dos días de trabajo para poder realizar un simple trámite (y no solo una pérdida de dos días laborables para mí, sino también para la persona que me acompaña). | Programen ustedes los horarios de manera más eficaz, respetando los periodos laborables y los festivos de los ciudadanos. | Espero su respuesta, | Muchas gracias, | Prof.Drª. [NAME]",Web municipal,Ciutadà,"Consultes, incidències, queixes o suggeriments generals",,,2.42153263,41.54212206,Cerdanyola,2020-01-01 00:00:00
BC00283647,"4,5","2,55","El motiu de la queixa es degut a que al Parc del Nord (zona habilitada per passeig de gossos dintre d'un horari) es troba ple de plantes que produeixen espigues. Aquestes plantes son perilloses pels gossos. El passat dilluns día [DATE] vam tindre que anar d'urgències al Veterinari degut a que li va entrar una espiga al nas al nostre gos. Fà uns anys l'altre gos va ser intervingut d'una pota per que se li va clavar una espiga entre els dits. I cada día tenim que revisar els nostres gossos treient-li les espigues entre els pels i les clavades a la pell. | Degut a que es perillós pels gossos demanem que es treguin totes aquestes plantes a les zones habilitades per gossos, així evitem el sofriment dels gossos i propietaris. I de pas evitem els gastos de veterinari que això provoca. | Salutacions",Web municipal,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.44395437,41.55263817,Vista Alegre,2020-01-01 00:00:00
BC00283649,"4,5","3,8",Al parc del Palau amb el carrer [ADDRESS] hi ha un tub que sobre surt del terra algu pot ensopegar,Web municipal,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.45242560,41.54662634,El Palau-Escorxador,2020-01-01 00:00:00
BC00283650,5,"3,8",Civisme: | -Ens comunica que als voltants dels contenidors hi ha una gran quantitat de cartons i restes de fusta escampats pel terre.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44139198,41.53739390,Eixample,2020-01-01 00:00:00
BC00283651,"4,5","3,8","Fotodenuncia - Plaça [ADDRESS], fa dies que la tapa està solta, els pares l'anem posant be...però hauria de venir algú a arreglarla, perquè al final tindrem un disgust. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.44926108,41.54164657,Centre,2020-01-01 00:00:00
BC00283652,"4,5","3,8","Fotodenuncia - Día 8 de Enero, [ADDRESS]...todavía está esto por recoger. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.43760395,41.54885438,Cirera,2020-01-01 00:00:00
BC00283653,"4,5","3,8","Fotodenuncia - [ADDRESS]. Si us plau, aviat no podrem passar per la vorera. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44016856,41.53731108,Eixample,2020-01-01 00:00:00
BC00283664,5,5,Plaça de Cuba 13:15 hores. Ara mateix...,Xarxes Socials,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44039878,41.53747741,Eixample,2020-01-01 00:00:00
BC00283665,"7,45",5,Civisme-Suggeriment: | -Sol·licita el canvi d'ubicació dels contenidors per motius de salut.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Suggeriment/Agraïment,2.44139198,41.53739390,Eixample,2020-01-01 00:00:00
BC00283684,"7,45","3,8",En un arbre en concret (sembla que a la resta del voltant per ara no) del PARC [ADDRESS] han aparescut varis nius de la perillosa processionaria tal i com es pot observar en les fotografies adjuntes que faliciten la seva ubicació. De totes maneres adjunto una captura del planol indicant la ubicació i arbre concret afectat.,Web municipal,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",,2.43428522,41.54648738,Cirera,2020-01-01 00:00:00
BC00283685,"5,5","3,8","Fotodenuncia - Interior [ADDRESS], més o menys a l'altura del Sindicat. El forat cada vegada és més gran. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Calçada,Calçada,2.44248135,41.53823399,Eixample,2020-01-01 00:00:00
BC00283686,"3,5",3,"Fotodenuncia - [ADDRESS], coche abandonado desde hace tiempo y ahora con los cristales rotos por donde pasa gente y se podría hacer daño alguien! | (Adjunta foto)",Fotodenuncia,Ciutadà,Policia local,Vehicle abandonat a la via pública,,2.43911785,41.53189845,Pla d´en Boet,2020-01-01 00:00:00
BC00283687,"5,5","3,8","SOM ADMINISTRADORS D'UNA COMUNITAT DE PROPIETARIS SITA AL [ADDRESS], I UNA PROPIETÀRIA D'UNA NAU ENS COMUNICA QUE FA MÉS DE DOS ANYS QUE HI HA UNA FURGONETA ABANDONADA A UN APARCAMENT DEL CARRER. EL VEHICLE ÉS UNA FURGONETA CITROEN JUMPY AMB MATRICULA [PLATE]. ADJUNTEM FOTOGRAFIA",Web municipal,Ciutadà,Policia local,Vehicle abandonat a la via pública,,2.45285011,41.55230131,Vista Alegre,2020-01-01 00:00:00
BC00283704,"5,5",5,"COMUNICACIÓN BAJA TITULARIDAD TASA BASURA | EXPONE | Que se ha procedido a la venta con fecha 26 de setembre de 2019 mitjançant escriptura de Compravenda amb número de Protocol 3109 autoritzada per D/Dña. [NAME], Notari de l'Il·lustre Col·legi de Catalunya, de l'immoble situat en [ADDRESS], amb ref.cat. 1993711DF5919S0009SK i nº de finca 11645. | SOLICITO | Dar de Baja la Tasa de Basura a nombre de [NAME] amb CIF [ID] o en el seu cas se modifique la titularidad de dicha tasa de los Inmuebles de los que se haya procedido a la venta. | Així mateix, sol·licito den de baixa els rebuts en el cas que es trobin domiciliats relatius a aquests immobles.",Web municipal,Ciutadà,Gestió Tributària,,,2.42118000,41.54180578,Cerdanyola,2020-01-01 00:00:00
BC00283724,"3,25","3,8","En aquest tram de carrer sota el nivell de la via principal de cami del mig, hi ha estacionats molts vehicles abandonats, com a minim son 3, un d'ells ([PLATE]) fa mes d'un any que hi es abandonat¿ Les matricules son les seguents: [PLATE], [PLATE] i [PLATE]. Demano una solucio definitiva a aquesta degradacio continua de la zona pels aldarulls nocturns, el vandalisme que ara tambe s'agreuja amb un cementiri de cotxes en plena via urbana de la ciutat. Crec que cal millorar molt la gestió d'aquestes situacions doncs la no actuacio recurrent desde fa un any no te cap sentit¿ estem convertint la via urbana en un abocador.",Web municipal,Ciutadà,Policia local,Vehicle abandonat a la via pública,,2.42735145,41.53543133,Pla d´en Boet,2020-01-01 00:00:00
BC00283744,"7,45","5,05","Civisme: Empresa ""[NAME]"" [ADDRESS]. | -Sol·licita la recollida setmanal de cartó.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.43561381,41.54496648,Cirera,2020-01-01 00:00:00
BC00283764,"4,5","3,75","Tel. Civisme: | Demana que passin a buidar i treure totes les bosses de brossa de [ADDRESS] on està la botiga de [NAME], comenta que hi ha tanta brossa que gairebé no poden passar amb els cotxes. Demana que es passi més sovint a buidar aquests contenidors o els canviïn de lloc.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.47272346,41.54773456,El Palau-Escorxador,2020-01-01 00:00:00
BC00283765,"4,5","3,8",Hi ha tres jardineres que estan molt brutes i amb el terra molt brut també.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.44616336,41.54175675,Centre,2020-01-01 00:00:00
BC00283766,"4,5","3,75",Civisme: | #NOM? | -Diu que és un lloc de molt transito i han hagut molts casos de caigudes i ensopegades.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Calçada,Calçada,2.43133154,41.54666810,Cirera,2020-01-01 00:00:00
BC00283784,3,"2,55","No entenem perque el servei de neteja de la ciutat té abandonada aquesa zona, tant que sempre us hem de avisar que els containers estan a arrebossar i aquesta no es la nostra feina. Creiem que la solució es treure aquests containers d'aquest tram perque en alguns casos les brosses i escombraries arriben a tallar el pas. L'altre solució es passar més contínuament, però aquesta solució us la hem comentat e molts casos i no veiem cap canvi. | Així doncs, esperem una neteja urgent d'aquest containers i alguna solució que eviti que haguem de fer la vigilància que el Servei de Neteja de l'Ajuntament no fa.",Web municipal,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.47272346,41.54773456,El Palau-Escorxador,2020-01-01 00:00:00
